Id,SalePrice
2062,133907.4515103458
2063,115483.63186807843
2064,138472.89180234078
2065,123533.66720864468
2066,169386.36584300522
2067,136835.27820751074
2068,150974.14588827852
2069,94525.31385994481
2070,112240.0007054587
2071,104181.81206931322
2072,140426.53274814825
2073,139592.14406498976
2074,171685.92345337127
2075,141059.9903083404
2076,123520.04795108469
2077,141859.016477268
2078,130369.3027978174
2079,132676.33343313044
2080,117339.68199851352
2081,127440.34665154308
2082,133950.57460907116
2083,136666.99764091565
2084,114064.9829458877
2085,130567.96418994827
2086,122768.35467183942
2087,124415.42709461728
2088,112410.78161688804
2089,93856.68160654519
2090,127625.95199814289
2091,120779.79459003762
2092,131777.94925812448
2093,130752.72181422579
2094,111913.62436883748
2095,142803.6171864899
2096,93357.33514969463
2097,100492.8864546124
2098,136243.8458310614
2099,84653.29855473783
2100,113192.72400782382
2101,132758.12397851978
2102,129380.84993955443
2103,109421.24383900118
2104,136185.10253817178
2105,123250.15274821797
2106,101397.59848924975
2107,188183.75968707784
2108,117993.82338013947
2109,113224.14928719019
2110,130398.10869672106
2111,135564.3224648947
2112,139137.78153691874
2113,117521.23846702171
2114,114560.3566714411
2115,145392.5765735336
2116,119601.7963458856
2117,140652.53914363
2118,123528.48522664986
2119,110141.09273980702
2120,115640.86521271379
2121,99140.89317169468
2122,109938.0076048173
2123,101464.11833400182
2124,160896.8780929203
2125,137013.13920149862
2126,149355.7683487327
2127,144688.8698850495
2128,128376.6418425856
2129,105658.33097942756
2130,134118.6836818921
2131,150135.51510259844
2132,120339.52107112051
2133,121728.14852854368
2134,126832.40920481115
2135,112008.0775179745
2136,100001.29682290467
2137,122805.38211373168
2138,138044.65406957612
2139,150338.91031015504
2140,133693.22537716452
2141,141946.12119833083
2142,135223.34457129217
2143,143779.43587574552
2144,129519.64875342723
2145,132889.86361283137
2146,147859.59535051096
2147,160735.60562752225
2148,126472.1539372354
2149,137334.25541724204
2150,198989.32167852286
2151,116014.55036572054
2152,159589.40505139655
2153,152745.79387084153
2154,107412.32805494746
2155,130992.44761606904
2156,242540.73977110666
2157,236973.9713539807
2158,228057.68566365095
2159,204971.3066834685
2160,180536.17920892022
2161,246471.91026099864
2162,335413.04935312195
2163,338548.7893028588
2164,240392.0028280366
2165,174745.7490224791
2166,142930.24516384836
2167,203085.0225613559
2168,197989.94415148706
2169,196504.50152636663
2170,211144.06866486956
2171,144438.70607484598
2172,139843.6789664764
2173,155247.4385930219
2174,231089.70964417548
2175,266855.74263808824
2176,303511.32867328764
2177,239335.3904101545
2178,211230.4221940299
2179,147694.30146273467
2180,211138.96446508038
2181,200975.48947250788
2182,228958.77974839907
2183,199478.8463693716
2184,132735.9970502349
2185,133256.26956568615
2186,144241.38042858592
2187,149720.4600972292
2188,151558.0305753992
2189,204101.545973272
2190,91459.8068564112
2191,93392.20313713813
2192,95311.34120687262
2193,101004.68825851646
2194,105302.8631806412
2195,119688.5795924899
2196,113223.70809024267
2197,121482.07369681513
2198,149032.98071567068
2199,161962.47954701603
2200,128298.62577354265
2201,134078.3952524758
2202,160635.8422811963
2203,154082.75425114777
2204,165289.40847129596
2205,120118.85221610242
2206,132175.07279074806
2207,174044.33097075057
2208,207377.72663630295
2209,192500.37275944473
2210,121772.10400686118
2211,111287.46394530653
2212,114215.96749375899
2213,105447.72630509391
2214,141164.582916591
2215,105110.28874706077
2216,150690.31536370463
2217,101128.70751953444
2218,98383.11804178519
2219,91129.04711284499
2220,95151.58851407966
2221,285065.6311926639
2222,258377.90834326838
2223,281547.2729028948
2224,212733.61516651246
2225,137363.33800030668
2226,200340.2718600762
2227,201477.85483794232
2228,259650.04585300232
2229,224505.34785908464
2230,161468.5324903553
2231,213192.51560697367
2232,186229.27890069163
2233,181975.88775585472
2234,234102.6636208136
2235,229884.32716897357
2236,261150.3543768535
2237,331902.5539321111
2238,193327.34470502034
2239,119180.0394582406
2240,165514.08342100488
2241,149143.03337283034
2242,132763.7693821935
2243,128824.56528054204
2244,103018.42937911785
2245,102837.42505030092
2246,140462.31157032424
2247,105211.50981501403
2248,123529.04998474252
2249,126423.79377716956
2250,134798.42225658442
2251,130827.05304347555
2252,176507.80621317067
2253,163770.8890610472
2254,175695.2137817731
2255,187997.2893652113
2256,183992.70945420727
2257,202354.9654000125
2258,174452.62449414952
2259,182855.9100440096
2260,156861.11117414277
2261,173930.12200179524
2262,194055.6806892125
2263,316620.81602058845
2264,353389.54935619544
2265,157431.09932964214
2266,250826.55430997006
2267,323536.33386498626
2268,345105.7271420281
2269,161062.91138021945
2270,183163.47302775527
2271,209956.33410760143
2272,193005.99288261004
2273,164392.0781078492
2274,174161.90774770337
2275,167318.29707621937
2276,172967.1256827149
2277,175345.3247266002
2278,145577.7926651228
2279,126360.05908335188
2280,118910.01827889482
2281,188520.7835341834
2282,192672.5359866064
2283,104241.86746703634
2284,112818.19661304301
2285,137316.9180565173
2286,128499.97740354658
2287,337261.6639058861
2288,280765.35601448815
2289,324951.09156406287
2290,374358.0085846149
2291,310685.10697397013
2292,373458.76404829556
2293,374471.7204454196
2294,356498.4993940837
2295,375637.71524233185
2296,263826.7071442519
2297,297682.02343490365
2298,326654.3536096088
2299,337684.7039546468
2300,307535.7904781469
2301,279253.6268514566
2302,240368.5347457892
2303,240724.02216836758
2304,238890.4366501766
2305,192739.19435298853
2306,192609.1401996199
2307,196747.7916453798
2308,232089.8666756616
2309,265440.24896888714
2310,212140.9695526242
2311,204092.23754546582
2312,175394.98686450362
2313,184432.06502233673
2314,180047.50216342113
2315,184388.62680845274
2316,188790.77106784843
2317,184943.8085406061
2318,185363.0529961365
2319,185350.0272007169
2320,187326.09698152024
2321,236692.85065238766
2322,186468.71374227316
2323,176016.08545158585
2324,181788.86808034193
2325,218646.33855131234
2326,178270.0531636197
2327,209163.14903604795
2328,215412.4556194702
2329,185111.16915102233
2330,181737.44901148768
2331,329281.86790797533
2332,322031.9304445702
2333,294653.6600128626
2334,257609.1543617412
2335,259300.66655700898
2336,296943.9995474895
2337,197459.1191363889
2338,257338.42361605464
2339,232277.75404668396
2340,354832.650525786
2341,219785.19932085718
2342,225768.8752467865
2343,223788.9816831662
2344,223157.07456081713
2345,227901.65362575307
2346,204168.3709666559
2347,198671.02102973542
2348,215760.64092245008
2349,176455.76267940569
2350,268473.0066117086
2351,246340.55446426588
2352,257319.55605580017
2353,266254.74466655386
2354,125810.89725093872
2355,135363.36742082823
2356,154024.12941837483
2357,207334.74692921783
2358,199949.49691265216
2359,125598.74415761321
2360,122228.55162644642
2361,136411.2532165265
2362,247894.32966540317
2363,140286.6980541548
2364,152933.6210105866
2365,209118.97435504483
2366,187280.87710013412
2367,223129.85868810178
2368,204318.2974558011
2369,220889.53118709568
2370,168593.4213738714
2371,170920.4940479923
2372,186189.124891072
2373,242101.7307008236
2374,262120.71853913908
2375,226906.0838571312
2376,243630.3274926156
2377,268959.1901472021
2378,144896.31252342448
2379,188094.41570101428
2380,145723.86056529413
2381,160973.57791653115
2382,184769.3884409286
2383,210680.9167890217
2384,232550.24819120864
2385,154740.37028135706
2386,139237.40585126597
2387,134703.9280380391
2388,114740.48892009926
2389,131049.07171013796
2390,142912.57528546272
2391,136578.04020955696
2392,119792.753610889
2393,158905.92934713836
2394,145461.08735066516
2395,187155.08095971853
2396,146633.13471434652
2397,191973.55988274282
2398,132921.6218767104
2399,78079.12213622982
2400,76694.6060992137
2401,116982.36533686744
2402,136605.0894806043
2403,141835.14491074753
2404,149766.098398114
2405,157916.82345408454
2406,131272.0212491003
2407,128304.68022613312
2408,136416.30057859272
2409,136854.3987257692
2410,166506.5487881362
2411,123997.0624097099
2412,154484.8088211402
2413,133947.74676224086
2414,129271.26399880883
2415,141786.32817141316
2416,123649.64186269016
2417,129551.39074307846
2418,124781.37767806559
2419,136097.6529440864
2420,129543.65768496238
2421,148083.83866682157
2422,118056.76761442091
2423,129467.61543912714
2424,149446.93528731086
2425,192087.73421006344
2426,138046.14694199403
2427,131644.37229712677
2428,158973.20163099415
2429,123085.97415796289
2430,127979.7489699354
2431,125725.83169169167
2432,136200.36762131393
2433,140358.66786661645
2434,137396.45589782888
2435,147773.73048470658
2436,117749.80631364725
2437,117606.24140807685
2438,128481.64055123534
2439,118739.77533735895
2440,122209.92019793231
2441,107852.73440134776
2442,109314.7619595369
2443,120749.73277014098
2444,132262.66516962508
2445,97896.79358826618
2446,137337.2928956301
2447,167098.7729652869
2448,141406.62735390046
2449,114066.78794783315
2450,145740.59200879166
2451,129147.07496527937
2452,193529.23173976937
2453,103718.42235162269
2454,130680.99235291714
2455,116514.0999383012
2456,128637.48533188613
2457,118030.876639693
2458,117393.80696302255
2459,109945.69804196204
2460,135871.23160913875
2461,115436.7629967651
2462,132014.4095370073
2463,115924.96587020978
2464,155566.4167059639
2465,134313.26514441776
2466,125705.95137353297
2467,136198.24557426348
2468,101502.39454358163
2469,103027.6107181848
2470,183083.1218552705
2471,169507.13594225672
2472,164028.39611345957
2473,122544.22047821879
2474,113295.55620211927
2475,196429.4513530755
2476,114245.62793787078
2477,129756.16103910819
2478,161441.4623426371
2479,120829.55354904248
2480,144352.07061246881
2481,130765.57791261854
2482,131745.23224744727
2483,124403.7985922719
2484,127380.24326861855
2485,125512.29150941917
2486,151416.59722234643
2487,194929.07781845864
2488,137086.11377726306
2489,152597.02942618672
2490,145157.37810739456
2491,102621.55938540214
2492,184115.71584798573
2493,147336.57647974326
2494,156213.0224273064
2495,108793.14105467396
2496,213185.52790947058
2497,145990.01233051112
2498,120364.03869749232
2499,104424.62625904144
2500,134911.8549250627
2501,136269.31205292567
2502,146191.5898973423
2503,115392.71549927029
2504,180085.81606544685
2505,215175.29485714136
2506,259613.48638853076
2507,282895.9770673588
2508,258762.62489041375
2509,231768.1769227777
2510,226404.6514723754
2511,189507.16381640543
2512,207448.25387248822
2513,214400.3494302216
2514,204387.28979214205
2515,145308.90803824854
2516,170253.6537135372
2517,133452.57196628005
2518,145410.95051187612
2519,213758.32487357585
2520,204575.44667774817
2521,196610.019069805
2522,213408.22855970726
2523,134956.7580539934
2524,138596.89759094626
2525,143906.75873227586
2526,135493.32413750075
2527,121866.05915088877
2528,132978.57129714143
2529,128278.05391460558
2530,120444.83505190705
2531,242227.30365168917
2532,217017.7443196241
2533,203135.528675118
2534,237832.07257626907
2535,275632.2594951437
2536,220506.41370153223
2537,204577.89322730922
2538,188514.49961065507
2539,186357.1054477219
2540,189234.56035518582
2541,185485.69801882652
2542,180986.70111044028
2543,131719.7972188471
2544,129285.60687779562
2545,139714.86788482714
2546,141187.11462354116
2547,139462.07854912206
2548,151165.1081801614
2549,161195.56424236068
2550,378612.49297061365
2551,145841.55789196107
2552,123896.50833791013
2553,92184.1701784712
2554,116860.41184745083
2555,114697.24442877327
2556,111401.3344028108
2557,120470.92357788098
2558,148102.65421715105
2559,136196.22327787083
2560,130003.40965326555
2561,123423.01814026415
2562,126180.23496391627
2563,138949.88477234638
2564,165744.2566143962
2565,135154.5916726259
2566,148452.66170471918
2567,132948.59563578153
2568,177639.38673780352
2569,183148.5246876258
2570,122041.7059770356
2571,193495.35632355718
2572,148705.88483062093
2573,203301.8424385331
2574,230219.44102532734
2575,119620.45289184971
2576,124187.91767511971
2577,141081.18944157456
2578,98885.0632738604
2579,92636.85236397994
2580,135739.18232428757
2581,126904.4992517572
2582,116294.8025605852
2583,248243.97596264543
2584,158653.85771312777
2585,205700.50871734647
2586,205158.05113938244
2587,195303.82134651495
2588,133965.41565321342
2589,144854.02552609865
2590,213534.2052851986
2591,192091.7504673472
2592,222150.8624542794
2593,241262.7460390218
2594,169491.0528255142
2595,198869.4972987164
2596,317551.978416332
2597,204938.41612605893
2598,257828.2866166748
2599,315767.8001871403
2600,142518.98903196352
2601,151245.16077422752
2602,97257.66694887336
2603,99442.30626305469
2604,95992.00539870365
2605,100666.34388596499
2606,151331.84336556046
2607,177487.9795326961
2608,187441.32962253565
2609,156264.2216054953
2610,105530.72448532803
2611,145085.29840892725
2612,150657.87080467114
2613,129694.18636897772
2614,127800.4621779108
2615,152498.6755832302
2616,135856.99476632875
2617,179811.09715785328
2618,181888.23135910905
2619,204485.77051803184
2620,180938.73100655698
2621,185713.36839661916
2622,187325.80763968956
2623,241751.08921663172
2624,288461.06398272625
2625,262116.36499625634
2626,170787.64433136227
2627,164880.63583944365
2628,349206.80200839916
2629,361045.6751796468
2630,301870.89169444656
2631,368589.5021937264
2632,346954.73590009223
2633,279019.6503858543
2634,358609.29246350174
2635,151618.98436456648
2636,181085.1837951752
2637,165609.0300002582
2638,234872.74730389932
2639,175622.2675680797
2640,152804.16160482907
2641,116392.52283581503
2642,197737.4873893684
2643,114140.69809188248
2644,137872.2795196728
2645,105355.75852299732
2646,99975.3430567761
2647,105039.61413279755
2648,143209.13933103543
2649,139616.32621239548
2650,134988.99663579185
2651,151303.86871019137
2652,345962.2889957411
2653,256762.8848177386
2654,268059.3409588342
2655,361339.55035455973
2656,301184.26651137054
2657,299415.40567239444
2658,270890.55838855443
2659,278308.1603882879
2660,324445.6953776363
2661,322384.8621111442
2662,343760.9216077101
2663,271715.8093283219
2664,264719.77877609275
2665,304284.8814087461
2666,273534.70926982583
2667,182361.4209951894
2668,186186.4136092183
2669,187679.2218025261
2670,275555.4233631533
2671,187705.04706585797
2672,194808.7250506564
2673,207407.5422025381
2674,205921.43898163436
2675,172634.30589966584
2676,192239.4416509751
2677,193553.98053708771
2678,237795.86095202973
2679,262126.4777666275
2680,272414.7971419869
2681,346143.90152065305
2682,304413.5001364455
2683,369991.8390769046
2684,300637.02430869825
2685,298785.21616171376
2686,254871.97728287138
2687,284870.0168123885
2688,225303.2247038623
2689,197839.9094884791
2690,352903.8311580189
2691,195422.98550015758
2692,127392.71458986799
2693,204834.92735617413
2694,129552.99035608114
2695,197220.1548484383
2696,191390.2257571863
2697,193666.13300956567
2698,198202.2622052423
2699,186773.85215547128
2700,175737.9182115445
2701,169624.193725545
2702,124982.6313268833
2703,134260.55398264606
2704,139090.99032786474
2705,126657.58269299105
2706,125583.62627151531
2707,129101.21180221211
2708,132137.13406259505
2709,108368.27617854041
2710,128501.21625158876
2711,244897.98902460342
2712,320159.6418055619
2713,173998.18183051955
2714,159352.75369387493
2715,169650.72388884067
2716,162881.54390827173
2717,180745.06176158035
2718,225982.37788374186
2719,156465.45538385547
2720,161920.30317229618
2721,139432.31618666547
2722,160524.3727893258
2723,147830.44510519883
2724,129751.06695434108
2725,135201.24898060434
2726,142117.47715498635
2727,167439.6826349367
2728,164827.13890311203
2729,153927.98452841866
2730,140768.54129535376
2731,121888.7432548654
2732,121579.18111762758
2733,163572.09667247126
